N  Time  average_ob  max_ob  min_ob 
1593 0.0000000088 9.7219083490 11 1 
1594 0.0000000082 9.7227101631 11 1 
1595 0.0000000075 9.7235109718 11 1 
1596 0.0000000081 9.7243107769 11 1 
1597 0.0000000081 9.7251095805 11 1 
1598 0.0000000088 9.7259073842 11 1 
1599 0.0000000081 9.7267041901 11 1 
1600 0.0000000081 9.7275000000 11 1 
1601 0.0000000081 9.7282948157 11 1 
1602 0.0000000087 9.7290886392 11 1 
1603 0.0000000081 9.7298814722 11 1 
1604 0.0000000112 9.7306733167 11 1 
1605 0.0000000081 9.7314641745 11 1 
1606 0.0000000081 9.7322540473 11 1 
1607 0.0000000087 9.7330429371 11 1 
1608 0.0000000093 9.7338308458 11 1 
1609 0.0000000081 9.7346177750 11 1 
1610 0.0000000087 9.7354037267 11 1 
1611 0.0000000081 9.7361887027 11 1 
1612 0.0000000074 9.7369727047 11 1 
1613 0.0000000074 9.7377557347 11 1 
1614 0.0000000087 9.7385377943 11 1 
1615 0.0000000080 9.7393188854 11 1 
1616 0.0000000080 9.7400990099 11 1 
1617 0.0000000080 9.7408781694 11 1 
1618 0.0000000080 9.7416563659 11 1 
1619 0.0000000093 9.7424336010 11 1 
1620 0.0000000074 9.7432098765 11 1 
1621 0.0000000080 9.7439851943 11 1 
1622 0.0000000074 9.7447595561 11 1 
1623 0.0000000086 9.7455329636 11 1 
1624 0.0000000080 9.7463054187 11 1 
1625 0.0000000080 9.7470769231 11 1 
1626 0.0000000080 9.7478474785 11 1 
